;Francis reversible pump-turbine characteristic FR300T-Torrao a0=1_added
;a0=1 mm added (somehow created according to a0=4 mm and a0=2 mm), a0 closed added
;T11 at a0 closed taken from created a0=1
;Model Francis
;a0max = 38 mm
;y    N11    Q11    T11
<list>
a0	N11	Q11	T11
0.368421053	93.66784395	-0.147627987	-665.5086775
0.368421053	94.51238141	-0.160467874	-706.9600333
0.368421053	95.43070058	-0.173474762	-752.1192199
0.368421053	96.16886409	-0.183132679	-784.2861536
0.368421053	97.52950994	-0.19889694	-845.1878578
0.368421053	98.76705141	-0.212536805	-899.3653212
0.368421053	99.73300168	-0.223512985	-941.3406193
0.315789474	-103.997270278	-1.18811430551	1683.00060469
0.315789474	-93.55149872	-0.933528984	1275.231033
0.315789474	-88.98544424	-0.835492514	1133.956057
0.315789474	-85.43154784	-0.754043945	1029.057251
0.315789474	-82.59466965	-0.681300095	939.0958171
0.315789474	-80.17387112	-0.612088473	857.0044706
0.315789474	-85.71450051	-0.647690127	960.5454691
0.315789474	-83.55607781	-0.588775566	891.7130435
0.315789474	-81.82655602	-0.528692077	841.2271952
0.315789474	-79.04303145	-0.462668799	772.9344617
0.315789474	-77.69557	-0.414902079	737.6070013
0.315789474	-76.59104793	-0.36412557	705.1584456
0.315789474	-77.00937398	-0.312715759	688.6151562
0.315789474	-77.39750845	-0.225783659	653.5523671
0.315789474	-77.0156075935	-0.213649356265	644.563146342
0.315789474	-76.79622355	-0.180881044	634.9626142
0.315789474	-76.56801531	-0.166649214	629.1066702
0.315789474	-76.11761081	-0.13477544	619.3125333
0.315789474	-75.13337041	-0.089821942	604.20943
0.315789474	-73.37219012	-0.043606007	598.3914151
0.315789474	-69.81267215	0.058377649	595.3411725
0.315789474	-67.65409979	0.139273452	622.1745319
0.315789474	-66.8607948	0.193146423	633.653844
0.315789474	-61.27793265	0.34404351	730.6524438
0.315789474	-51.74233073	0.400332219	819.9758429
0.315789474	-43.72687842	0.438056995	895.2315916
0.315789474	-34.70360465	0.469432725	968.2878987
0.315789474	-24.44463441	0.496319234	1033.54556
0.315789474	-15.0031701	0.515947018	1103.286149
0.315789474	-9.88182449	0.530064155	1214.382233
0.315789474	10.11680067	0.556844217	1215.393238
0.315789474	20.10327019	0.563768508	1084.497774
0.315789474	29.96416165	0.567653302	1008.969564
0.315789474	39.82060951	0.568866239	937.2163868
0.315789474	50.06204169	0.568337033	866.0914128
0.315789474	60.68898329	0.561651177	763.6665539
0.315789474	62.57305773	0.560326812	745.8343001
0.315789474	64.97453993	0.554379958	714.4017067
0.315789474	67.48102362	0.548975616	684.487225
0.315789474	69.89234919	0.544245979	653.4416218
0.315789474	72.38088253	0.537180149	616.7911224
0.315789474	75.13458205	0.530667109	577.8004035
0.315789474	77.4672097	0.525272121	545.7393689
0.315789474	79.18088281	0.521208602	522.1194044
0.315789474	80.43595109	0.51698143	503.0667708
0.315789474	82.05497151	0.502439534	443.7729117
0.315789474	83.43659388	0.49838093	422.4799954
0.315789474	84.94887461	0.495159725	401.359265
0.315789474	86.55029492	0.492054654	380.6194377
0.315789474	87.91158873	0.488848902	363.0403538
0.315789474	89.51998085	0.460864226	249.4298486
0.315789474	90.95130153	0.442415312	191.1923525
0.315789474	92.41532701	0.420200498	130.8382113
0.315789474	95.05941188	0.363086485	10.20476042
0.315789474	95.87470161	0.336185993	-37.27539088
0.315789474	96.94069132	0.274025896	-126.9506016
0.315789474	97.03823374	0.248628645	-159.2080457
0.315789474	97.05335212	0.240333224	-171.9826457
0.315789474	90.92452214	-0.012754679	-354.4652194
0.315789474	90.08541999	-0.032100299	-380.4344241
0.315789474	89.60882309	-0.057014718	-418.9411618
0.315789474	89.62331686	-0.080982052	-466.4805442
0.315789474	90.07130991	-0.102867042	-519.1076713
0.315789474	90.80140208	-0.120339416	-567.8758153
0.315789474	91.82934681	-0.136488104	-620.3034269
0.315789474	93.26183146	-0.155245545	-680.6353921
0.315789474	94.68228203	-0.171603812	-738.8018175
0.315789474	95.68922233	-0.181765661	-777.2663227
0.315789474	98.01022969	-0.204341436	-867.0091727
0.315789474	98.9056996	-0.213336283	-903.1785736
0.315789474	100.1909081	-0.225025448	-952.9986513
0.263157895	-104.487334881	-1.047233759	1625.04621566
0.263157895	-98.9345114081	-0.940329406	1425.64611774
0.263157895	-91.5436586	-0.807793465	1181.846707
0.263157895	-86.60838423	-0.711987913	1031.630591
0.263157895	-83.28238062	-0.636501596	925.4525461
0.263157895	-87.2930591	-0.630263651	977.9556468
0.263157895	-84.9578070127	-0.58175481878	919.266819879
0.263157895	-82.50267983	-0.522123611	849.0938247
0.263157895	-79.69136271	-0.47229634	781.8967019
0.263157895	-77.32853009	-0.418488378	720.2669497
0.263157895	-75.28461754	-0.349688673	665.2977265
0.263157895	-74.32191539	-0.29018804	633.75501
0.263157895	-75.05735126	-0.262932539	633.7972746
0.263157895	-76.2648418168	-0.227097278927	654.613280739
0.263157895	-76.5078644259	-0.208231551642	623.453435501
0.263157895	-76.0290560122	-0.173668211736	606.03763115
0.263157895	-75.51681604	-0.134287612	602.9855813
0.263157895	-73.75009727	-0.08853036	583.9857127
0.263157895	-72.4539691	-0.042953148	584.4042038
0.263157895	-69.27196547	0.049641784	577.7530598
0.263157895	-66.85259942	0.152515359	614.6197881
0.263157895	-60.82355543	0.315321041	709.0065136
0.263157895	-52.33440265	0.355101858	770.7000223
0.263157895	-45.68570502	0.384253148	822.4554503
0.263157895	-34.43430825	0.419563549	899.8470827
0.263157895	-24.79454724	0.44268042	952.8454358
0.263157895	-16.89332509	0.457713948	996.6313923
0.263157895	-10.14809941	0.465733408	1069.10525
0.263157895	10.05089302	0.491641598	1094.126573
0.263157895	19.47550963	0.494228797	973.2339463
0.263157895	30.02248897	0.495387741	893.066332
0.263157895	39.94547966	0.494523361	821.0761081
0.263157895	50.55554555	0.491962629	741.3528323
0.263157895	59.89796855	0.481764299	647.9395089
0.263157895	62.49233457	0.476838328	620.8251617
0.263157895	64.95848963	0.472062335	595.2707521
0.263157895	67.58158878	0.467140482	566.797574
0.263157895	70.06340054	0.461594279	537.6454668
0.263157895	72.47869079	0.452834676	496.1497782
0.263157895	74.97025274	0.438482181	434.3971446
0.263157895	77.54839135	0.432339634	399.4435354
0.263157895	79.15670234	0.427911874	377.8712382
0.263157895	80.52096432	0.426138537	360.0564716
0.263157895	82.08863761	0.422119534	340.0102122
0.263157895	83.59076547	0.419623125	321.1909001
0.263157895	85.02322759	0.41640642	303.428466
0.263157895	86.59897239	0.390861449	197.227925
0.263157895	87.89152523	0.376412621	153.1142472
0.263157895	89.48177391	0.355856687	98.57161928
0.263157895	91.12306231	0.33219801	43.95276962
0.263157895	92.13113384	0.31170812	3.3553001
0.263157895	92.6108824	0.301385306	-17.41479395
0.263157895	93.41750254	0.276894216	-59.75634628
0.263157895	93.89941487	0.253137484	-96.5402731
0.263157895	94.26734955	0.223732126	-137.2180849
0.263157895	94.46980658	0.210052727	-155.5193877
0.263157895	94.39842855	0.175810865	-192.992561
0.263157895	94.38219624	0.164359031	-208.1250024
0.263157895	88.54686914	-0.013803363	-326.4458851
0.263157895	87.99657476	-0.028103196	-347.1865849
0.263157895	87.54715289	-0.047708794	-377.4551817
0.263157895	87.46694393	-0.071586536	-424.636357
0.263157895	88.12599701	-0.097484691	-489.3717307
0.263157895	88.57907411	-0.106784381	-515.3981168
0.263157895	89.15268672	-0.115784395	-542.1341418
0.263157895	90.14795435	-0.128757839	-582.7828639
0.263157895	91.56698364	-0.144240614	-634.3002025
0.263157895	92.23001257	-0.150863468	-657.2144187
0.263157895	93.10679753	-0.158530673	-687.8809614
0.263157895	94.03848556	-0.166387314	-719.4238284
0.263157895	94.62568515	-0.171300725	-738.3979001
0.263157895	95.53932185	-0.179973438	-770.4896272
0.263157895	97.72381223	-0.19824501	-846.2360642
0.263157895	99.37259626	-0.211289258	-904.6781025
0.263157895	100.7290078	-0.22227818	-952.8444403
0.210526316	-105.178978696	-0.892440686	1524.73124612
0.210526316	-98.74080621	-0.787193766	1324.9241
0.210526316	-92.29894968	-0.703839804	1135.483367
0.210526316	-93.1207343	-0.654273341	1105.201685
0.210526316	-86.85189738	-0.550348179	942.0192573
0.210526316	-82.17480856	-0.483931266	828.6595815
0.210526316	-78.20488553	-0.41442618	728.0788378
0.210526316	-74.93178956	-0.347368268	646.6205528
0.210526316	-73.56824326	-0.305563722	605.8974008
0.210526316	-72.70516043	-0.255454302	580.0883946
0.210526316	-72.282078899	-0.205604590418	570.862160758
0.210526316	-71.9036776093	-0.138536328126	562.48704876
0.210526316	-71.3686535752	-0.0762261075375	557.461981561
0.210526316	-70.1599709	-0.041523996	541.8333568
0.210526316	-67.67533992	0.057690878	542.658566
0.210526316	-65.90791024	0.176313648	602.3380974
0.210526316	-60.29722715	0.274122785	667.9794093
0.210526316	-52.97475729	0.303599294	708.7549167
0.210526316	-45.86366778	0.330403418	745.9804627
0.210526316	-34.47650698	0.359187898	802.8111524
0.210526316	-23.33069046	0.381061475	848.1167496
0.210526316	-14.67020269	0.392536406	890.749164
0.210526316	10.30549155	0.415106573	940.9833835
0.210526316	19.78831053	0.417562945	832.2731825
0.210526316	30.20766446	0.414814837	756.5842035
0.210526316	39.60734944	0.412715712	689.3343403
0.210526316	49.82069103	0.40216477	589.5478024
0.210526316	60.2835948	0.394298226	510.883346
0.210526316	62.50523636	0.382836058	472.1737238
0.210526316	64.82761768	0.376490745	443.6637294
0.210526316	67.57144593	0.370225598	411.8868542
0.210526316	70.13585507	0.364140396	378.0792246
0.210526316	72.50019611	0.359568843	349.0754904
0.210526316	74.90526613	0.354585826	320.2421343
0.210526316	77.44010812	0.350078215	289.8472234
0.210526316	78.96739115	0.347108004	271.8602376
0.210526316	80.64727509	0.344660123	249.9366073
0.210526316	81.9940945	0.332559982	193.0470488
0.210526316	83.45224965	0.319769519	147.8199644
0.210526316	84.97318669	0.305949422	105.4698086
0.210526316	86.64564326	0.290126678	62.22966953
0.210526316	87.95447148	0.274685532	24.49603465
0.210526316	88.84950341	0.261976697	-3.018868227
0.210526316	89.74094857	0.24532795	-37.01345858
0.210526316	91.18051205	0.201368242	-108.2221294
0.210526316	90.63548063	0.07510202	-283.8497864
0.210526316	86.12054684	-0.012881677	-298.3591568
0.210526316	85.70202611	-0.024375296	-315.7434363
0.210526316	85.39989423	-0.039288162	-339.5774525
0.210526316	85.18695355	-0.055827986	-371.4553996
0.210526316	85.26001807	-0.071142152	-404.9859751
0.210526316	85.78835701	-0.086429854	-443.38012
0.210526316	86.79450406	-0.101974715	-488.0853719
0.210526316	88.07461232	-0.116255307	-532.5034282
0.210526316	90.09218111	-0.133045832	-593.0348698
0.210526316	93.84056948	-0.161823342	-703.5011275
0.210526316	96.19952265	-0.179195396	-775.354037
0.210526316	98.1681363	-0.192987973	-837.4884427
0.210526316	102.9082865	-0.226487001	-992.1833772
0.157894737	-115.531909153	-0.698185208869	1529.19884395
0.157894737	-98.3301793534	-0.584554134	1198.33235155
0.157894737	-93.2483173988	-0.52808896528	1045.48779723
0.157894737	-86.57574813	-0.460454906	902.596995556
0.157894737	-81.37289329	-0.402467974	774.8926542
0.157894737	-76.5960343714	-0.321487878	655.285992661
0.157894737	-74.2988351	-0.286019335486	622.311192274
0.157894737	-72.7965896552	-0.261874940487	572.848991695
0.157894737	-71.16737754	-0.221610002	521.3635931
0.157894737	-70.76461599	-0.208174929	510.4900858
0.157894737	-70.25222521	-0.197436191	495.3393474
0.157894737	-69.31314879	-0.163659975	469.5450062
0.157894737	-68.8634172356	-0.124197562	471.424065963
0.157894737	-68.33298708	-0.077964432	473.6635218
0.157894737	-67.61008324	-0.03956596	477.2768355
0.157894737	-66.53027696	0.054782804	484.4291559
0.157894737	-62.35065811	0.214598957	648.8436403
0.157894737	-53.1327964	0.248819041	621.9357776
0.157894737	-45.23596969	0.268628604	649.6949662
0.157894737	-33.90010792	0.291850924	679.9880269
0.157894737	-22.78673564	0.306874006	705.3267173
0.157894737	-15.66177114	0.313960151	729.255133
0.157894737	-10.42421835	0.318373192	766.3156841
0.157894737	9.968566903	0.331039318	761.2464783
0.157894737	20.42885	0.3304061	658.3423547
0.157894737	30.01170057	0.327012605	597.9383366
0.157894737	37.5722268326	0.321783856	554.413737931
0.157894737	47.44089546	0.312916783	460.8069267
0.157894737	59.6688296	0.300592251	359.0305686
0.157894737	62.42882662	0.290925313	328.9894561
0.157894737	64.88778677	0.287455307	303.6320514
0.157894737	67.51104511	0.282307616	275.8735324
0.157894737	70.08302378	0.278358784	248.4786702
0.157894737	72.50255678	0.27359804	223.6971809
0.157894737	74.88826064	0.27173436	199.5771985
0.157894737	77.45861228	0.266042224	163.7112236
0.157894737	78.81492529	0.255959299	124.1014956
0.157894737	80.52914457	0.244747468	86.30589637
0.157894737	82.24838191	0.234311014	51.41960488
0.157894737	83.20002851	0.227186226	32.16257507
0.157894737	84.62383071	0.215565518	-0.452403731
0.157894737	85.23174027	0.208978186	-15.39453783
0.157894737	86.34032835	0.194031191	-47.664354
0.157894737	87.90319221	0.159405199	-109.3260139
0.157894737	88.5488773	0.118315338	-164.0418204
0.157894737	83.44380975	-0.014177542	-274.9402641
0.157894737	82.98749043	-0.027467406	-295.8215973
0.157894737	82.65122774	-0.042389783	-323.1809968
0.157894737	82.883114	-0.061602863	-364.1610077
0.157894737	84.42823647	-0.087914251	-435.1783669
0.157894737	87.23459393	-0.111566286	-513.1052193
0.157894737	91.92369873	-0.141452595	-631.6355046
0.157894737	96.46632526	-0.169666809	-753.5827347
0.157894737	98.91903287	-0.184589681	-821.9735368
0.157894737	106.167459	-0.22711911	-1032.85159
0.105263158	-116.563719812	-0.47184910736	1485.15180238
0.105263158	-98.9645708689	-0.448634223	1114.98793913
0.105263158	-86.6450571797	-0.330798981875	836.647394784
0.105263158	-81.3121329319	-0.301785749022	699.252393175
0.105263158	-76.6333638668	-0.249561929885	589.336391888
0.105263158	-74.31251021	-0.222133636	558.0546976
0.105263158	-72.76352043	-0.202998682	527.5780353
0.105263158	-71.1487958228	-0.178580505	490.41199073
0.105263158	-70.2593983047	-0.165799748	462.932990408
0.105263158	-67.95453466	-0.118442698	412.2011726
0.105263158	-67.1201125337	-0.080438388	380.728340079
0.105263158	-66.71910212	-0.040607015	364.9366035
0.105263158	-64.9671517803	0.0572177437432	418.0808902
0.105263158	-61.4619996074	0.156475871067	594.7308979
0.105263158	-54.4882134973	0.174802577572	556.6497023
0.105263158	-45.13815822	0.190782595	520.5694766
0.105263158	-36.07210109	0.205297748	516.2597357
0.105263158	-29.08185184	0.213613746	518.1377234
0.105263158	-25.34583949	0.217283763	519.7872438
0.105263158	-20.57869576	0.220154376	523.9833597
0.105263158	-14.26709153	0.223867932	535.4655786
0.105263158	-9.46966186674	0.226582182	546.759384488
0.105263158	9.81873618413	0.224053367	534.313721329
0.105263158	20.00760312	0.223463753	442.4862809
0.105263158	29.9669586	0.218983523	388.8811276
0.105263158	39.54203595	0.214068218	334.9418992
0.105263158	49.83907647	0.202912092	254.7047827
0.105263158	60.51322473	0.194974753	187.4146586
0.105263158	62.55681958	0.196006568	177.7242893
0.105263158	64.91476049	0.193545832	156.7615679
0.105263158	67.41852773	0.190636597	134.9246537
0.105263158	70.05984646	0.187556262	111.6537438
0.105263158	72.39106118	0.184063819	90.0828534
0.105263158	74.83122873	0.174979123	54.98035298
0.105263158	77.52832109	0.165584971	17.09888173
0.105263158	78.6108594	0.160824964	0.154888895
0.105263158	79.00565121	0.158690859	-6.153816161
0.105263158	80.62910316	0.148808189	-35.4482923
0.105263158	81.90557239	0.13816321	-62.50922373
0.105263158	83.27861473	0.122071585	-97.26468596
0.105263158	84.55774661	0.093074167	-145.0514052
0.105263158	80.58485828	-0.014123305	-252.7401463
0.105263158	79.73397782	-0.033160381	-282.5055668
0.105263158	80.14268218	-0.050891775	-321.3666823
0.105263158	82.03827621	-0.075261947	-387.4973084
0.105263158	88.28121044	-0.112280948	-525.0149494
0.105263158	95.30767369	-0.147776254	-681.8057996
0.105263158	109.2432313	-0.211020657	-1022.530395
0.105263158	112.0152364	-0.222500134	-1095.868076
0.052631579	-116.881300843	-0.354061721995	1391.72320128
0.052631579	-99.4411709402	-0.247940904	990.529796586
0.052631579	-93.86102124	-0.222991498	842.4131019
0.052631579	-86.79204952	-0.191538992	707.4982882
0.052631579	-80.99178347	-0.164250593	603.2083321
0.052631579	-76.75484736	-0.142010876	530.9548097
0.052631579	-74.2950755058	-0.128618939664	479.0248432
0.052631579	-72.7397735682	-0.119776220797	462.932990408
0.052631579	-70.7708691945	-0.0891489265	429.958190022
0.052631579	-68.4169259231	-0.075470944	369.734918759
0.052631579	-66.6390666886	-0.031155827	331.945032974
0.052631579	-64.9979658568	0.053923572	323.699966985
0.052631579	-58.02787531	0.104902688	482.8047041
0.052631579	-52.0264971	0.102660671	430.5352996
0.052631579	-45.0480354	0.106520933	390.5055598
0.052631579	-34.54863068	0.113605379	345.6488087
0.052631579	-28.40285304	0.118000138	316.7729223
0.052631579	-20.62316983	0.121429422	295.8343415
0.052631579	-14.53121987	0.122917576	292.8439799
0.052631579	-7.946358944	0.123886325	309.2705407
0.052631579	9.779711312	0.124996077	275.797944
0.052631579	20.99191598	0.122348073	224.7124414
0.052631579	30.67606421	0.119745235	186.6036922
0.052631579	40.00629411	0.115091482	148.0234995
0.052631579	49.93053022	0.110989967	97.52868045
0.052631579	59.98816428	0.103555477	47.81539679
0.052631579	62.37915538	0.101829568	33.62819808
0.052631579	64.99966951	0.099942641	17.59422556
0.052631579	67.41242894	0.097729309	0.93094121
0.052631579	69.90825037	0.094165101	-18.99234699
0.052631579	72.4946669	0.089365835	-44.4239716
0.052631579	75.27928018	0.081444679	-77.10389031
0.052631579	77.39444532	0.071815999	-107.2130693
0.052631579	79.0465981	0.060134257	-136.4212433
0.052631579	80.04015575	0.045932498	-163.3321681
0.052631579	77.52327007	-0.017175543	-238.2276518
0.052631579	76.93809631	-0.034435076	-266.9406472
0.052631579	77.28843631	-0.040214132	-279.796976
0.052631579	78.162908	-0.049140963	-304.1838052
0.052631579	82.58458286	-0.080622528	-402.7710418
0.052631579	87.89423883	-0.103905849	-500.3659242
0.052631579	93.70641752	-0.125573914	-608.6310317
0.052631579	106.1853661	-0.167912996	-854.1561719
0.052631579	124.9672094	-0.220545483	-1262.54754
0.052631579	125.6613463	-0.22250236	-1279.19545
0.026315789	-117.397413242	-0.0710851706136	1276.31139993
0.026315789	-98.7750660253	-0.047263656	832.858525584
0.026315789	-93.8286209817	-0.041166689	739.072810495
0.026315789	-86.56352935	-0.032128188	583.8475494
0.026315789	-78.9934474887	-0.0384232072262	471.113624528
0.026315789	-74.1255821547	-0.031349032133	368.184450405
0.026315789	-72.6932357078	-0.0278119445865	342.025388992
0.026315789	-70.7581128372	-0.0172459066587	314.546388671
0.026315789	-69.0174025174	-0.00536130219915	292.789769949
0.026315789	-66.9443066691	0.00652330226037	243.348316455
0.026315789	-65.21934937	0.026961786	252.8276514
0.026315789	-58.02787531	0.052451344	426.9569454
0.026315789	-52.0264971	0.051330336	359.4402384
0.026315789	-45.0480354	0.053260467	312.4929147
0.026315789	-34.54863068	0.056802689	243.0366769
0.026315789	-28.40285304	0.059000069	195.7741672
0.026315789	-20.62316983	0.060714711	158.9684187
0.026315789	-14.53121987	0.061458788	147.5593258
0.026315789	-7.946358944	0.061943162	153.1722541
0.026315789	9.779711312	0.062498039	128.5525635
0.026315789	20.99191598	0.061174037	98.53214454
0.026315789	30.67606421	0.059872618	67.52724151
0.026315789	40.00629411	0.057545741	37.44164142
0.026315789	49.93053022	0.055494983	3.650597388
0.026315789	59.98816428	0.051777739	-37.93015759
0.026315789	62.37915538	0.050914784	-53.33492819
0.026315789	64.99966951	0.04997132	-65.45326157
0.026315789	67.41242894	0.048864654	-79.49720109
0.026315789	69.90825037	0.047082551	-98.18136912
0.026315789	72.4946669	0.044682918	-124.5528641
0.026315789	75.27928018	0.04072234	-152.4872282
0.026315789	77.39444532	0.025135599	-182.9284351
0.026315789	75.07399951	-0.017175543	-238.2276518
0.026315789	74.70139111	-0.034435076	-266.9406472
0.026315789	76.57908865	-0.049140963	-304.1838052
0.026315789	82.03827621	-0.075261947	-381.3111367
0.026315789	87.89423883	-0.095530751	-484.2410033
0.026315789	93.70641752	-0.110032276	-571.1872294
0.026315789	106.1853661	-0.137737634	-760.5467983
0.026315789	124.9672094	-0.175847746	-1086.562532
0	-120.235474144	0.000374716329203	313.956533536
0	-109.31937354	0	316.992321096
0	-101.580431603	0	318.510214876
0	-95.8600893022	0	306.367064636
0	-90.3082810546	-0.000205363278829	297.259701955
0	-83.4102513825	-0.000205363278829	277.527082813
0	-79.5407071642	-0.000205363278829	265.383932573
0	-75.4040705006	-0.000141171132746	256.276569892
0	-71.7143580846	-5.64682585493e-05	242.615525871
0	-65.0865413373	0.000112937489845	236.543950751
0	-56.8281650134	0	297.259701955
0	-51.6126923714	0	307.884958416
0	-46.0607376234	0	297.259701955
0	-35.4615512863	0	236.543950751
0	-28.40285304	0	195.7741672
0	-20.62316983	0	158.9684187
0	-14.53121987	0	147.5593258
0	-7.946358944	0	153.1722541
0	9.779711312	0	128.5525635
0	20.99191598	0	98.53214454
0	30.67606421	0	67.52724151
0	40.00629411	0	37.44164142
0	49.93053022	0	3.650597388
0	59.98816428	0	-37.93015759
0	62.37915538	0	-53.33492819
0	64.99966951	0	-65.45326157
0	67.41242894	0	-79.49720109
0	69.90825037	0	-98.18136912
0	72.4946669	0	-124.5528641
0	75.27928018	0	-152.4872282
0	77.39444532	0	-182.9284351
0	75.07399951	0	-238.2276518
0	74.70139111	0	-266.9406472
0	76.57908865	0	-304.1838052
0	82.03827621	0	-381.3111367
0	87.89423883	0	-484.2410033
0	93.70641752	0	-571.1872294
0	106.1853661	0	-760.5467983
0	124.9672094	0	-1086.562532
</list>
